2010/3/14,700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),53,M,,,4TH                          ST,"(34.0523, -118.2536)"
2010/3/14,2145,"BURGLARY FROM VEHICLE, ATTEMPTED",35,F,,,300 S  MAIN                         ST,"(34.0496, -118.2458)"
2010/3/14,1920,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",500    CASANOVA                     ST,"(34.0734, -118.2305)"
2010/3/14,2220,SHOPLIFTING - PETTY THEFT ($950 & UNDER),19,F,,,400 S  BROADWAY,"(34.0495, -118.2494)"
2010/3/14,2000,SHOPLIFTING - PETTY THEFT ($950 & UNDER),18,F,,,400 S  BROADWAY,"(34.0495, -118.2494)"
2010/3/14,1435,BATTERY - SIMPLE ASSAULT,58,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",900    SANTEE                       ST,"(34.0401, -118.2533)"
2010/3/14,1435,BATTERY - SIMPLE ASSAULT,32,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",900    SANTEE                       ST,"(34.0401, -118.2533)"
2010/1/14,2130,BATTERY WITH SEXUAL CONTACT,38,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",9TH                          ST,"(34.0444, -118.2593)"
2010/3/14,725,OTHER MISCELLANEOUS CRIME,25,F,,,4TH                          ST,"(34.0458, -118.243)"
2010/4/14,820,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,500,UNKNOWN WEAPON/OTHER WEAPON,500 W  7TH                          ST,"(34.0467, -118.2556)"
2010/4/14,200,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,500,UNKNOWN WEAPON/OTHER WEAPON,ALAMEDA,"(34.0578, -118.2371)"
2010/4/14,15,BURGLARY FROM VEHICLE,30,F,,,2ND,"(34.0472, -118.2351)"
2010/3/14,1433,BATTERY - SIMPLE ASSAULT,45,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",500 S  FREMONT                      AV,"(34.0527, -118.258)"
2010/4/14,900,VIOLATION OF COURT ORDER,37,M,,,1300    FACTORY                      PL,"(34.0392, -118.2363)"
2010/3/14,1400,BATTERY - SIMPLE ASSAULT,55,M,500,UNKNOWN WEAPON/OTHER WEAPON,700 S  MAIN                         ST,"(34.0439, -118.2514)"
2010/4/14,1000,VIOLATION OF COURT ORDER,58,M,,,1400    WRIGHT                       ST,"(34.0398, -118.2726)"
2010/3/14,2130,BURGLARY FROM VEHICLE,23,F,,,500 N  FIGUEROA                     ST,"(34.0617, -118.2469)"
2010/4/14,1050,SHOPLIFTING - PETTY THEFT ($950 & UNDER),26,M,,,400 S  BROADWAY,"(34.0495, -118.2494)"
2010/4/14,1930,VEHICLE - STOLEN,13,,,,6TH                          ST,"(34.0398, -118.2413)"
2010/4/14,1930,VIOLATION OF COURT ORDER,39,M,,,1500 S  GRAND                        AV,"(34.0365, -118.2659)"
2010/5/14,5,VIOLATION OF RESTRAINING ORDER,52,F,,,200 W  7TH                          ST,"(34.0445, -118.2523)"
2010/3/14,1835,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,M,,,6TH                          ST,"(34.0398, -118.2413)"
2010/4/14,1800,VANDALISM - MISDEAMEANOR ($399 OR UNDER),18,M,,,8TH,"(34.0452, -118.2569)"
2010/5/14,250,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",200    BLOOM                        ST,"(34.0643, -118.2299)"
2010/5/14,40,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1300 S  FLOWER                       ST,"(34.0401, -118.2668)"
2010/4/14,1300,BATTERY - SIMPLE ASSAULT,50,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1200 E  7TH                          ST,"(34.0375, -118.2423)"
2010/4/14,2340,CRIMINAL THREATS - NO WEAPON DISPLAYED,53,M,511,VERBAL THREAT,900 N  HILL                         ST,"(34.0644, -118.2387)"
2010/4/14,1945,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER",35,F,,,100 W  4TH                          ST,"(34.0482, -118.2472)"
2010/5/14,125,BATTERY - SIMPLE ASSAULT,29,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",800 S  BROADWAY,"(34.0438, -118.2547)"
2010/5/14,125,BATTERY - SIMPLE ASSAULT,25,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",800 S  BROADWAY,"(34.0438, -118.2547)"
2010/5/14,320,ROBBERY,27,M,500,UNKNOWN WEAPON/OTHER WEAPON,6TH,"(34.0488, -118.2553)"
2010/4/14,1100,BATTERY - SIMPLE ASSAULT,22,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400 S  SAN PEDRO                    ST,"(34.0458, -118.243)"
2010/4/14,1115,THEFT PLAIN - ATTEMPT,16,M,,,600 W  5TH                          ST,"(34.0502, -118.254)"
2010/4/14,1530,BATTERY - SIMPLE ASSAULT,47,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6TH                          ST,"(34.0428, -118.2461)"
2010/4/14,2345,PEEPING TOM,20,F,,,900 W  OLYMPIC                      BL,"(34.0454, -118.2657)"
2010/5/14,735,BURGLARY,31,M,,,600 W  9TH                          ST,"(34.0451, -118.2604)"
2010/5/14,1010,INTIMATE PARTNER - SIMPLE ASSAULT,45,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 S  MAIN                         ST,"(34.0453, -118.2499)"
2010/3/14,1100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",45,F,,,800 S  OLIVE                        ST,"(34.0452, -118.2569)"
2010/5/14,1100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",44,F,,,600 S  SANTA FE                     AV,"(34.0383, -118.2305)"
2010/5/14,1540,ATTEMPTED ROBBERY,21,F,207,OTHER KNIFE,6TH,"(34.0474, -118.2531)"
2010/5/14,1550,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",26,M,,,500 S  SPRING                       ST,"(34.0474, -118.2496)"
2010/5/14,1015,INTIMATE PARTNER - SIMPLE ASSAULT,26,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 S  SPRING                       ST,"(34.046, -118.2509)"
2010/5/14,1015,THEFT PLAIN - PETTY ($950 & UNDER),28,F,,,600 S  SPRING                       ST,"(34.046, -118.2509)"
2010/5/14,1800,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,207,OTHER KNIFE,6TH,"(34.0408, -118.2428)"
2010/5/14,500,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",,M,,,600 S  SANTA FE                     AV,"(34.0383, -118.2305)"
2010/5/14,1530,BATTERY - SIMPLE ASSAULT,23,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7TH                          ST,"(34.0377, -118.2425)"
2010/5/14,1750,THEFT PLAIN - PETTY ($950 & UNDER),,M,,,600 N  SPRING                       ST,"(34.0582, -118.2387)"
2010/5/14,1825,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,306,ROCK/THROWN OBJECT,4TH                          ST,"(34.0503, -118.2504)"
2010/6/14,115,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,M,511,VERBAL THREAT,6TH                          ST,"(34.0423, -118.2452)"
2010/5/14,1840,BURGLARY FROM VEHICLE,47,M,,,400 W  CESAR E CHAVEZ               AV,"(34.0586, -118.2402)"
2010/5/14,1900,BIKE - STOLEN,20,M,,,6TH                          ST,"(34.0463, -118.2515)"
2010/5/14,1800,THEFT PLAIN - PETTY ($950 & UNDER),54,M,,,200 E  6TH                          ST,"(34.0446, -118.249)"
2010/5/14,2130,BURGLARY FROM VEHICLE,44,F,,,500 S  FIGUEROA                     ST,"(34.0523, -118.2572)"
2010/5/14,1640,BURGLARY FROM VEHICLE,21,M,,,700 N  HILL                         ST,"(34.0607, -118.2405)"
2010/4/14,2100,THEFT PLAIN - PETTY ($950 & UNDER),45,M,,,5TH                          ST,"(34.0442, -118.2439)"
2010/5/14,2300,BURGLARY FROM VEHICLE,48,M,,,1800    INDUSTRIAL                   ST,"(34.0359, -118.2344)"
2010/3/14,730,THEFT PLAIN - PETTY ($950 & UNDER),48,F,,,600 S  SAN PEDRO                    ST,"(34.0423, -118.2452)"
2010/5/14,1708,VIOLATION OF COURT ORDER,26,F,,,100    BLOOM                        ST,"(34.0652, -118.2306)"
2010/6/14,200,BURGLARY FROM VEHICLE,26,F,,,500 N  FIGUEROA                     ST,"(34.0617, -118.2469)"
2010/5/14,1240,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",33,M,,,900 W  OLYMPIC                      BL,"(34.0454, -118.2657)"
2010/5/14,1230,INTIMATE PARTNER - AGGRAVATED ASSAULT,32,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1800 S  GRAND                        AV,"(34.0342, -118.2673)"
2010/2/14,2100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",64,M,,,300 S  ALAMEDA                      ST,"(34.0455, -118.2381)"
2010/6/14,700,THEFT PLAIN - PETTY ($950 & UNDER),19,F,,,800 N  ALAMEDA                      ST,"(34.0563, -118.2374)"
2010/6/14,1530,BATTERY - SIMPLE ASSAULT,54,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",300 E  5TH                          ST,"(34.0449, -118.2458)"
2010/6/14,1330,THEFT PLAIN - PETTY ($950 & UNDER),48,F,,,800 W  1ST                          ST,"(34.0571, -118.2509)"
2010/6/14,1500,SHOPLIFTING - PETTY THEFT ($950 & UNDER),22,F,,,700 W  7TH                          ST,"(34.048, -118.2577)"
2010/6/14,530,THEFT PLAIN - PETTY ($950 & UNDER),48,F,,,600    SAN JULIAN                   ST,"(34.0428, -118.2461)"
2010/6/14,1400,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",31,M,,,800 S  FLOWER                       ST,"(34.0473, -118.2601)"
2010/6/14,1725,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,500,UNKNOWN WEAPON/OTHER WEAPON,6TH,"(34.0463, -118.2515)"
2010/6/14,1720,TRESPASSING,27,F,,,BEAUDRY,"(34.0655, -118.2489)"
2010/6/14,1720,TRESPASSING,27,F,,,BEAUDRY,"(34.0655, -118.2489)"
2010/6/14,700,VEHICLE - STOLEN,13,,,,200 S  LOS ANGELES                  ST,"(34.0503, -118.2433)"
2010/6/14,1910,"LETTERS, LEWD",44,M,511,VERBAL THREAT,400 S  MAIN                         ST,"(34.0482, -118.2472)"
2010/6/14,2200,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,207,OTHER KNIFE,BROADWAY,"(34.0623, -118.2383)"
2010/7/14,145,INTIMATE PARTNER - SIMPLE ASSAULT,27,F,500,UNKNOWN WEAPON/OTHER WEAPON,5TH                          ST,"(34.0442, -118.2439)"
2010/7/14,100,BATTERY - SIMPLE ASSAULT,50,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",100 E  5TH                          ST,"(34.0467, -118.2485)"
2010/4/14,1500,THEFT PLAIN - PETTY ($950 & UNDER),31,M,,,500 S  SPRING                       ST,"(34.0474, -118.2496)"
2010/6/14,1550,BURGLARY,53,F,,,500 S  SPRING                       ST,"(34.0474, -118.2496)"
2010/7/14,645,BATTERY - SIMPLE ASSAULT,44,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6TH,"(34.0423, -118.2452)"
2010/7/14,819,BATTERY - SIMPLE ASSAULT,41,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5TH                          ST,"(34.0481, -118.2507)"
2010/3/14,1900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),63,M,,,400    SEATON                       ST,"(34.0433, -118.2377)"
2010/7/14,903,THEFT PLAIN - PETTY ($950 & UNDER),39,M,,,1400 S  HILL                         ST,"(34.0361, -118.2634)"
2010/5/14,200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),40,M,,,300 E  5TH                          ST,"(34.0449, -118.2458)"
2010/7/14,845,VANDALISM - MISDEAMEANOR ($399 OR UNDER),28,M,,,1100 S  FLOWER                       ST,"(34.043, -118.2641)"
2010/7/14,1510,SHOPLIFTING - PETTY THEFT ($950 & UNDER),21,M,,,700 S  FIGUEROA                     ST,"(34.0494, -118.2599)"
2010/4/14,115,BURGLARY,13,M,,,900 E  3RD                          ST,"(34.0459, -118.2351)"
2010/7/14,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",68,F,,,300 W  1ST                          ST,"(34.0537, -118.2455)"
2010/7/14,1540,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",28,M,,,5TH,"(34.0426, -118.2412)"
2010/7/14,930,DISTURBING THE PEACE,44,F,,,3RD,"(34.0464, -118.2402)"
2010/7/14,800,BURGLARY FROM VEHICLE,25,F,,,8TH                          ST,"(34.0452, -118.2569)"
2010/7/14,1125,THEFT PLAIN - PETTY ($950 & UNDER),57,F,,,5TH,"(34.0446, -118.245)"
2010/6/14,1900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),55,M,,,700    YALE                         ST,"(34.0612, -118.2417)"
2010/7/14,750,BURGLARY FROM VEHICLE,23,M,,,700 N  HILL                         ST,"(34.0607, -118.2405)"
2010/6/14,2000,THEFT PLAIN - PETTY ($950 & UNDER),24,M,,,500 S  MAIN                         ST,"(34.0467, -118.2485)"
2010/4/14,1800,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",61,M,,,500 N  FIGUEROA                     ST,"(34.0617, -118.2469)"
2010/6/14,1300,THEFT PLAIN - PETTY ($950 & UNDER),52,M,,,7TH,"(34.0452, -118.2534)"
2010/7/14,2215,BATTERY - SIMPLE ASSAULT,27,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",11TH                         ST,"(34.0437, -118.2652)"
2010/7/14,1930,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",200 E  6TH                          ST,"(34.0446, -118.249)"
2010/7/14,2255,INTIMATE PARTNER - SIMPLE ASSAULT,45,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6TH                          ST,"(34.0423, -118.2452)"
2010/8/14,135,BATTERY WITH SEXUAL CONTACT,32,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 S  SPRING                       ST,"(34.046, -118.2509)"
2010/7/14,1924,THEFT PLAIN - PETTY ($950 & UNDER),,M,,,700 S  FIGUEROA                     ST,"(34.0494, -118.2599)"
2010/6/14,1800,THEFT OF IDENTITY,60,F,,,900 E  7TH                          ST,"(34.039, -118.2444)"
2010/6/14,930,BATTERY WITH SEXUAL CONTACT,18,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1300    SANTEE                       ST,"(34.0352, -118.2583)"
2010/7/14,1200,PICKPOCKET,47,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7TH                          ST,"(34.0494, -118.2599)"
2010/7/14,1530,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",25,M,,,3RD,"(34.046, -118.2351)"
2010/8/14,645,BATTERY - SIMPLE ASSAULT,34,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",CROCKER                      ST,"(34.0449, -118.2415)"
2010/8/14,645,THEFT PLAIN - PETTY ($950 & UNDER),48,M,,,CROCKER                      ST,"(34.0449, -118.2415)"
2010/8/14,950,BATTERY - SIMPLE ASSAULT,67,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",700 S  MAIN                         ST,"(34.0439, -118.2514)"
2010/8/14,935,INTIMATE PARTNER - SIMPLE ASSAULT,62,F,205,KITCHEN KNIFE,1ST                          ST,"(34.049, -118.2381)"
2010/7/14,1015,THEFT PLAIN - PETTY ($950 & UNDER),,M,,,500 W  5TH                          ST,"(34.0495, -118.2529)"
2010/3/14,800,DOCUMENT FORGERY / STOLEN FELONY,,M,,,1300 S  FIGUEROA                     ST,"(34.0407, -118.268)"
2010/8/14,835,BATTERY - SIMPLE ASSAULT,53,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",3RD                          ST,"(34.0457, -118.2364)"
2010/7/14,645,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",37,M,,,200 W  VENICE                       BL,"(34.0347, -118.2645)"
2010/7/14,1020,BATTERY - SIMPLE ASSAULT,27,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",300 W  2ND                          ST,"(34.0524, -118.2467)"
2010/8/14,1210,THEFT PLAIN - PETTY ($950 & UNDER),13,M,,,100 E  9TH                          ST,"(34.0416, -118.255)"
2010/8/14,930,TRESPASSING,33,M,,,500 S  SPRING                       ST,"(34.0474, -118.2496)"
2010/5/14,1700,BIKE - STOLEN,28,M,,,5TH,"(34.0502, -118.254)"
2010/8/14,2200,BATTERY - SIMPLE ASSAULT,22,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1100 S  FIGUEROA                     ST,"(34.0437, -118.2652)"
2010/8/14,1820,VIOLATION OF COURT ORDER,,M,,,ELMYRA,"(34.0635, -118.2313)"
2010/8/14,1940,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",,M,,,5TH                          ST,"(34.0446, -118.245)"
2010/8/14,2240,CRIMINAL THREATS - NO WEAPON DISPLAYED,46,F,511,VERBAL THREAT,500    SAN JULIAN                   ST,"(34.0446, -118.245)"
2010/8/14,1825,BURGLARY FROM VEHICLE,24,M,,,700 S  FLOWER                       ST,"(34.0487, -118.2588)"
2010/9/14,300,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,M,,,800 S  HOPE                         ST,"(34.0466, -118.259)"
2010/9/14,300,VANDALISM - MISDEAMEANOR ($399 OR UNDER),57,F,,,4TH                          ST,"(34.0444, -118.2407)"
2010/9/14,330,ROBBERY,57,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5TH                          ST,"(34.0442, -118.2439)"
2010/9/14,1330,VEHICLE - STOLEN,13,,,,1000 N  MAIN                         ST,"(34.0627, -118.2341)"
2010/9/14,1220,VANDALISM - MISDEAMEANOR ($399 OR UNDER),27,M,,,100 N  LOS ANGELES                  ST,"(34.0515, -118.2424)"
