2012/5/14,1330,BATTERY - SIMPLE ASSAULT,31,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5TH,"(34.0481, -118.2507)"
2012/5/14,1545,SHOPLIFTING - PETTY THEFT ($950 & UNDER),41,F,,,700 S  FIGUEROA                     ST,"(34.0494, -118.2599)"
2012/5/14,1645,FALSE IMPRISONMENT,38,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",100 E  3RD                          ST,"(34.0496, -118.2458)"
2012/5/14,1750,DISTURBING THE PEACE,,M,511,VERBAL THREAT,5TH,"(34.0446, -118.245)"
2012/5/14,40,"RAPE, FORCIBLE",23,F,,,1300 S  FLOWER                       ST,"(34.0401, -118.2668)"
2012/5/14,1200,THEFT PLAIN - PETTY ($950 & UNDER),53,M,,,600 S  SAN PEDRO                    ST,"(34.0423, -118.2452)"
2012/3/14,1900,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",500 S  LOS ANGELES                  ST,"(34.0461, -118.2476)"
2012/5/14,1610,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34,F,,,1300 S  HOPE                         ST,"(34.0395, -118.2656)"
2012/4/14,1700,"BUNCO, PETTY THEFT",21,M,,,1200 S  FIGUEROA                     ST,"(34.0423, -118.2666)"
2012/4/14,1620,BATTERY - SIMPLE ASSAULT,50,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5TH,"(34.0454, -118.2466)"
2012/5/14,1400,VIOLATION OF RESTRAINING ORDER,20,F,,,200    ORD                          ST,"(34.0599, -118.2379)"
2012/5/14,1615,VANDALISM - MISDEAMEANOR ($399 OR UNDER),43,M,,,500 S  BROADWAY,"(34.0481, -118.2507)"
2012/5/14,2050,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,500,UNKNOWN WEAPON/OTHER WEAPON,7TH,"(34.0487, -118.2588)"
2012/5/14,2050,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,F,500,UNKNOWN WEAPON/OTHER WEAPON,7TH,"(34.0487, -118.2588)"
2012/5/14,550,VIOLATION OF RESTRAINING ORDER,53,F,,,300 N  LOS ANGELES                  ST,"(34.0534, -118.2409)"
2012/6/14,130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,204,FOLDING KNIFE,5TH                          ST,"(34.0442, -118.2439)"
2012/5/14,1845,BATTERY - SIMPLE ASSAULT,44,M,512,MACE/PEPPER SPRAY,200 E  12TH                         ST,"(34.037, -118.2583)"
2012/5/14,1845,BATTERY - SIMPLE ASSAULT,36,M,512,MACE/PEPPER SPRAY,200 E  12TH                         ST,"(34.037, -118.2583)"
2012/5/14,1630,INTIMATE PARTNER - SIMPLE ASSAULT,49,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6TH                          ST,"(34.0428, -118.2461)"
2012/6/14,340,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,,,900    FIGUEROA                     TR,"(34.0663, -118.2441)"
2012/6/14,200,BURGLARY,21,M,,,800    YALE                         ST,"(34.0632, -118.2408)"
2012/6/14,1210,THEFT PLAIN - PETTY ($950 & UNDER),23,F,,,100 W  4TH                          ST,"(34.0482, -118.2472)"
2012/6/14,830,ROBBERY,60,F,511,VERBAL THREAT,7TH                          ST,"(34.0407, -118.2468)"
2012/6/14,1320,BURGLARY,34,M,,,700 W  7TH                          ST,"(34.048, -118.2577)"
2012/6/14,1040,CRIMINAL THREATS - NO WEAPON DISPLAYED,24,F,511,VERBAL THREAT,1200 S  BROADWAY,"(34.0382, -118.2603)"
2012/6/14,1035,BATTERY - SIMPLE ASSAULT,28,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",700    YALE                         ST,"(34.0612, -118.2417)"
2012/6/14,850,BATTERY - SIMPLE ASSAULT,43,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7TH,"(34.039, -118.2444)"
2012/6/14,1330,SHOPLIFTING - PETTY THEFT ($950 & UNDER),29,M,,,400 S  BROADWAY,"(34.0495, -118.2494)"
2012/6/14,1000,THEFT PLAIN - PETTY ($950 & UNDER),24,M,,,500 S  FIGUEROA                     ST,"(34.0523, -118.2572)"
2012/6/14,1230,CRIMINAL THREATS - NO WEAPON DISPLAYED,65,M,511,VERBAL THREAT,500 S  LOS ANGELES                  ST,"(34.0461, -118.2476)"
2012/6/14,1430,BATTERY - SIMPLE ASSAULT,50,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5TH,"(34.0446, -118.245)"
2012/6/14,1530,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",33,M,,,18TH,"(34.0342, -118.2673)"
2012/3/14,1830,ROBBERY,61,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",500 S  OLIVE                        ST,"(34.0495, -118.2529)"
2012/6/14,530,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",68,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7TH,"(34.0487, -118.2588)"
2012/6/14,1130,RESISTING ARREST,,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",ALAMEDA,"(34.0578, -118.2371)"
2012/6/14,1130,RESISTING ARREST,,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",ALAMEDA,"(34.0578, -118.2371)"
2012/5/14,830,VANDALISM - MISDEAMEANOR ($399 OR UNDER),27,M,,,500    MAPLE                        AV,"(34.0454, -118.2466)"
2012/6/14,345,BATTERY - SIMPLE ASSAULT,26,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",9TH,"(34.0381, -118.2511)"
2012/7/14,30,VEHICLE - STOLEN,13,,,,300 S  BROADWAY,"(34.051, -118.248)"
2012/6/14,1225,THEFT PLAIN - PETTY ($950 & UNDER),13,M,,,100 E  11TH                         ST,"(34.0391, -118.2581)"
2012/5/14,2200,BURGLARY FROM VEHICLE,22,F,,,INDUSTRIAL                   ST,"(34.0357, -118.2344)"
2012/6/14,2340,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",13,M,,,FLOWER,"(34.0494, -118.2581)"
2012/6/14,1730,INTIMATE PARTNER - SIMPLE ASSAULT,29,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",200 S  BROADWAY,"(34.0524, -118.2467)"
2012/6/14,1755,SHOPLIFTING - PETTY THEFT ($950 & UNDER),25,F,,,700 W  7TH                          ST,"(34.048, -118.2577)"
2012/6/14,1755,BATTERY - SIMPLE ASSAULT,25,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",700 W  7TH                          ST,"(34.048, -118.2577)"
2012/5/14,1200,THEFT PLAIN - PETTY ($950 & UNDER),31,M,,,100 W  7TH                          ST,"(34.0439, -118.2514)"
2012/6/14,130,BATTERY - SIMPLE ASSAULT,26,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 S  SPRING                       ST,"(34.046, -118.2509)"
2012/7/14,35,BIKE - STOLEN,35,F,,,400    SAVOY                        ST,"(34.0695, -118.2324)"
2012/7/14,120,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1400    WRIGHT                       ST,"(34.0398, -118.2726)"
2012/5/14,1,BIKE - STOLEN,41,M,,,600 N  BROADWAY,"(34.0586, -118.2402)"
2012/6/14,1915,VANDALISM - MISDEAMEANOR ($399 OR UNDER),27,M,,,ELYSIAN PARK,"(34.0725, -118.251)"
2012/6/14,5,BATTERY - SIMPLE ASSAULT,43,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6TH,"(34.0382, -118.2384)"
2012/6/14,1015,THEFT PLAIN - PETTY ($950 & UNDER),40,M,,,600 W  7TH                          ST,"(34.0473, -118.2566)"
2012/5/14,2300,BURGLARY,25,M,,,700 N  HILL                         PL,"(34.0618, -118.2424)"
2012/7/14,1330,BRANDISH WEAPON,29,M,207,OTHER KNIFE,100 W  7TH                          ST,"(34.0439, -118.2514)"
2012/7/14,1145,INTIMATE PARTNER - SIMPLE ASSAULT,46,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",18TH,"(34.0353, -118.2698)"
2012/7/14,1010,BATTERY - SIMPLE ASSAULT,38,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 S  SAN PEDRO                    ST,"(34.0423, -118.2452)"
2012/7/14,1100,BATTERY - SIMPLE ASSAULT,44,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6TH,"(34.0408, -118.2428)"
2012/6/14,1230,BURGLARY,44,M,,,400 S  SPRING                       ST,"(34.0488, -118.2483)"
2012/7/14,1150,SHOPLIFTING - PETTY THEFT ($950 & UNDER),19,M,,,600 W  PICO                         BL,"(34.0401, -118.2668)"
2012/7/14,100,THEFT PLAIN - PETTY ($950 & UNDER),29,F,,,800 S  HILL                         ST,"(34.0445, -118.2558)"
2012/7/14,815,ROBBERY,49,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5TH,"(34.0442, -118.2439)"
2012/7/14,1300,"BUNCO, PETTY THEFT",24,F,,,500 S  LOS ANGELES                  ST,"(34.0461, -118.2476)"
2012/7/14,1945,INTIMATE PARTNER - AGGRAVATED ASSAULT,33,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7TH,"(34.0396, -118.2451)"
2012/7/14,45,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 S  FLOWER                       ST,"(34.0502, -118.2574)"
2012/7/14,2000,SHOPLIFTING - PETTY THEFT ($950 & UNDER),22,M,,,7TH                          ST,"(34.0491, -118.2593)"
2012/7/14,2000,BURGLARY FROM VEHICLE,32,M,,,900    JAMES M WOOD                 BL,"(34.047, -118.2647)"
2012/5/14,1200,THEFT PLAIN - PETTY ($950 & UNDER),52,M,,,600    STANFORD                     AV,"(34.0408, -118.2428)"
2012/3/14,1630,BATTERY - SIMPLE ASSAULT,33,M,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6TH                          ST,"(34.0408, -118.2428)"
2012/7/14,2130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,200,KNIFE WITH BLADE 6INCHES OR LESS,2ND                          ST,"(34.0524, -118.2467)"
2012/8/14,100,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,M,200,KNIFE WITH BLADE 6INCHES OR LESS,200 E  2ND                          ST,"(34.0503, -118.2433)"
2012/8/14,105,VANDALISM - MISDEAMEANOR ($399 OR UNDER),22,F,,,700 E  COMMERCIAL                   ST,"(34.0529, -118.2329)"
2012/8/14,650,INTIMATE PARTNER - SIMPLE ASSAULT,47,M,,,500 S  BROADWAY,"(34.0481, -118.2507)"
2012/7/14,2021,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,M,,,700 S  FIGUEROA                     ST,"(34.0494, -118.2599)"
2012/8/14,700,"THEFT, PERSON",33,M,,,6TH,"(34.0423, -118.2452)"
2012/8/14,815,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,M,513,STUN GUN,7TH,"(34.0419, -118.2485)"
2012/6/14,2300,ROBBERY,47,F,511,VERBAL THREAT,7TH                          ST,"(34.035, -118.2386)"
2012/8/14,1330,"RAPE, ATTEMPTED",46,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6TH                          ST,"(34.0403, -118.2421)"
2012/7/14,2030,VEHICLE - STOLEN,13,,,,900 E  1ST                          ST,"(34.0484, -118.2338)"
2012/8/14,100,THEFT PLAIN - PETTY ($950 & UNDER),27,F,,,900 W  OLYMPIC                      BL,"(34.0454, -118.2657)"
2012/8/14,1300,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",,F,,,700 W  7TH                          ST,"(34.048, -118.2577)"
2012/8/14,1006,CRIMINAL HOMICIDE,46,M,207,OTHER KNIFE,BROADWAY,"(34.057, -118.2437)"
2012/8/14,1935,BATTERY - SIMPLE ASSAULT,22,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7TH                          ST,"(34.0419, -118.2485)"
2012/8/14,1855,SHOPLIFTING - PETTY THEFT ($950 & UNDER),27,M,,,700 W  7TH                          ST,"(34.048, -118.2577)"
2012/8/14,1840,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,M,,,700 S  FIGUEROA                     ST,"(34.0494, -118.2599)"
2012/6/14,2300,BURGLARY,,F,,,600 S  OLIVE                        ST,"(34.0481, -118.2542)"
2012/7/14,1730,BURGLARY,,M,,,400 S  SPRING                       ST,"(34.0488, -118.2483)"
2012/5/14,930,VANDALISM - MISDEAMEANOR ($399 OR UNDER),66,F,,,600 N  HILL                         ST,"(34.0591, -118.2412)"
2012/8/14,1800,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",500    SAN JULIAN                   ST,"(34.0446, -118.245)"
